id,categoria,corso,id_sezione,risorsa,keywords
1156,Probability and Statistics,eridaje,1857,Infinite horizon problems 2,stochastic
1157,Probability and Statistics,eridaje,1857,Infinite horizon problems 3,stochastic
1158,Probability and Statistics,ridaje2,1859,Logic and Sets,proofs
1159,Probability and Statistics,ridaje2,1859,Proofs,proofs
1160,Probability and Statistics,ridaje2,1859,Induction I,proofs
1161,Probability and Statistics,ridaje2,1859,Induction II,proofs
1162,Probability and Statistics,ridaje2,1859,Induction III,proofs
1163,Probability and Statistics,ridaje2,1859,Graphs I,proofs
1164,Probability and Statistics,ridaje2,1859,Graphs II,proofs
1165,Probability and Statistics,ridaje2,1859,Summations,mathematics
1166,Probability and Statistics,ridaje2,1859,"Approximations, Asymptotics",mathematics
1167,Probability and Statistics,ridaje2,1859,Recurrences,mathematics
1168,Probability and Statistics,ridaje2,1859,Counting I,relations
1169,Probability and Statistics,ridaje2,1859,Counting II,relations
1170,Probability and Statistics,ridaje2,1859,Counting III,relations
1171,Probability and Statistics,ridaje2,1859,Generating Functions,sets
1172,Probability and Statistics,ridaje2,1859,Probability,sets
1173,Probability and Statistics,ridaje2,1859,Conditional Probability,sets
1174,Probability and Statistics,ridaje2,1859,Independence,mathematics
1175,Probability and Statistics,ridaje2,1859,Random Variables and Distributions,mathematics
1176,Probability and Statistics,ridaje2,1859,Expectation I,mathematics
1177,Probability and Statistics,ridaje2,1860,Discrete Random Variables; Probability Mass Functions; Expectations,variables
1178,Probability and Statistics,ridaje2,1860,"Multiple Discrete Random Variables: Expectations, Conditioning, Independence",variables
1179,Probability and Statistics,ridaje2,1860,Continuous Random Variables,variables
1180,Probability and Statistics,ridaje2,1860,Multiple Continuous Random Variables,variables
1181,Probability and Statistics,ridaje2,1860,Continuous Bayes'' Rule; Derived Distributions,variables
1182,Probability and Statistics,ridaje2,1860,Derived Distributions; Convolution; Covariance and Correlation,variables
1183,Probability and Statistics,ridaje2,1860,Iterated Expectations; Sum of a Random Number of Random Variables,transforms
1184,Probability and Statistics,ridaje2,1860,Poisson Process - I,variables
1185,Probability and Statistics,ridaje2,1860,Random variables,variables
1186,Probability and Statistics,ridaje2,1860,Discrete random variables and their expectations 1,variables
1187,Probability and Statistics,ridaje2,1860,Discrete random variables and their expectations 2,variables
1188,Probability and Statistics,ridaje2,1860,Continuous random variables 1,variables
1189,Probability and Statistics,ridaje2,1860,Continuous random variables 2,variables
1190,Probability and Statistics,ridaje2,1860,Convergence of random variables,variables
1191,Probability and Statistics,test,1862,Sample spaces and set theory,variables
1192,Probability and Statistics,test,1862,"Binomial random variables, repeated trials and the so-called Modern Portfolio Theory",variables
1193,Probability and Statistics,test,1863,Basic Concepts of Inference 1,statistical
1194,Probability and Statistics,test,1863,Basic Concepts of Inference 2,statistical
1195,Probability and Statistics,test,1863,Basic Concepts of Inference 3,statistical
1196,Probability and Statistics,test,1863,Inferences for Proportions and Count Data 1,statistical
1197,Probability and Statistics,test,1863,Inferences for Proportions and Count Data 2,statistical
1198,Probability and Statistics,test,1863,Inferences for Proportions and Count Data 3,statistical
1199,Probability and Statistics,test2,1865,Basic Concepts of Inference 1,statistical
1200,Probability and Statistics,test2,1865,Basic Concepts of Inference 2,statistical
1201,Probability and Statistics,test2,1865,Basic Concepts of Inference 3,statistical
1202,Probability and Statistics,test2,1865,Inferences for Single Samples,statistical
1203,Probability and Statistics,test2,1865,Inferences for Two Samples,statistical
1204,Probability and Statistics,test2,1866,Sample spaces and set theory,variables
1205,Probability and Statistics,test2,1866,"Binomial random variables, repeated trials and the so-called Modern Portfolio Theory",variables
1206,Probability and Statistics,sbc,1868,Basic Concepts of Inference 1,statistical
1207,Probability and Statistics,sbc,1868,Basic Concepts of Inference 2,statistical
1208,Probability and Statistics,sbc,1868,Basic Concepts of Inference 3,statistical
1209,Probability and Statistics,sbc,1868,Inferences for Proportions and Count Data 1,statistical
1210,Probability and Statistics,sbc,1868,Inferences for Proportions and Count Data 2,statistical
1211,Probability and Statistics,sbc,1868,Inferences for Proportions and Count Data 3,statistical
1212,Probability and Statistics,sbc,1869,Sample spaces and set theory,variables
1213,Probability and Statistics,sbc,1869,"Binomial random variables, repeated trials and the so-called Modern Portfolio Theory",variables
1214,Probability and Statistics,boh,1871,Probabilistic models and probability measures,probability
1215,Probability and Statistics,boh,1871,Two fundamental probabilistic models,probability
1216,Probability and Statistics,boh,1871,Conditioning and independence,probability
1217,Probability and Statistics,boh,1871,Counting,probability
1218,Probability and Statistics,boh,1871,Random variables,variables
1219,Probability and Statistics,boh,1871,Discrete random variables and their expectations 1,variables
1220,Probability and Statistics,boh,1871,Discrete random variables and their expectations 2,variables
1221,Probability and Statistics,boh,1871,Continuous random variables 1,variables
1222,Probability and Statistics,boh,1871,Continuous random variables 2,variables
1223,Probability and Statistics,boh,1871,Derived distributions,probability
1224,Probability and Statistics,boh,1871,Abstract integration 1,probability
1225,Probability and Statistics,boh,1871,Abstract integration 2,probability
1226,Probability and Statistics,boh,1871,Product measure and Fubini''s theorem,probability
1227,Probability and Statistics,boh,1871,Moment generating functions,probability
1228,Probability and Statistics,boh,1871,Multivariate normal distributions,probability
1229,Probability and Statistics,boh,1871,Multivariate normal distributions: characteristic functions,probability
1230,Probability and Statistics,boh,1871,Convergence of random variables,variables
1231,Probability and Statistics,boh,1871,Laws of large numbers 1,probability
1232,Probability and Statistics,boh,1871,Laws of large numbers 2,probability
1233,Probability and Statistics,boh,1871,The Bernoulli and Poisson processes,probability
1234,Probability and Statistics,boh,1871,The Poisson process,probability
1235,Probability and Statistics,boh,1871,Markov chains,probability
1236,Probability and Statistics,boh,1871,Markov chains II: mean recurrence times,probability
1237,Probability and Statistics,boh,1871,"Markov chains III: periodicity, mixing, absorption",probability
1238,Probability and Statistics,boh,1871,"Infinite Markov chains, continuous time Markov chains",probability
1239,Probability and Statistics,boh,1871,Birth-death processes,probability
1240,Probability and Statistics,boh,1872,Introduction,research
1241,Probability and Statistics,boh,1872,Matrix Algebra,research
1242,Probability and Statistics,boh,1872,Nonlinear Models,research
1243,Probability and Statistics,boh,1872,Sensitivity and Weights,research
1244,Probability and Statistics,boh,1872,Panel Models,research
1245,Probability and Statistics,boh,1872,Systems of Equations,research
1246,Probability and Statistics,we,1874,Introduction,research
1247,Probability and Statistics,we,1874,Matrix Algebra,research
1248,Probability and Statistics,we,1874,Nonlinear Models,research
1249,Probability and Statistics,we,1874,Sensitivity and Weights,research
1250,Probability and Statistics,we,1874,Panel Models,research
1251,Probability and Statistics,we,1874,Systems of Equations,research
1252,Probability and Statistics,we,1875,Induction I,proofs
1253,Probability and Statistics,we,1875,Induction II,proofs
1254,Probability and Statistics,we,1875,Induction III,proofs
1255,Probability and Statistics,we,1875,Number Theory I,proofs
1256,Probability and Statistics,we,1875,Number Theory II,proofs
1257,Probability and Statistics,we,1875,Graphs I,proofs
1258,Probability and Statistics,we,1875,Graphs II,proofs
1259,Probability and Statistics,we,1875,Summations,mathematics
1260,Probability and Statistics,we,1875,"Approximations, Asymptotics",mathematics
1261,Probability and Statistics,Data analitics,1878,Basic Concepts of Inference 1,statistical
1262,Probability and Statistics,Data analitics,1878,Basic Concepts of Inference 2,statistical
1263,Probability and Statistics,Data analitics,1878,Basic Concepts of Inference 3,statistical
1264,Probability and Statistics,Data analitics,1878,Inferences for Proportions and Count Data 1,statistical
1265,Probability and Statistics,Data analitics,1878,Inferences for Proportions and Count Data 2,statistical
1266,Probability and Statistics,Data analitics,1878,Inferences for Proportions and Count Data 3,statistical
1267,Probability and Statistics,Data,1880,Matrix Algebra,research
1268,Probability and Statistics,Data,1881,Collecting Data,statistical
1269,Probability and Statistics,Data,1881,Summarizing and Exploring Data,statistical
1270,Probability and Statistics,Data,1881,Sampling Distributions of Statistics,statistics
1271,Probability and Statistics,Corso,1883,Markov chains,probability
1272,Probability and Statistics,Corso,1883,Markov chains II: mean recurrence times,probability
1273,Probability and Statistics,Corso,1883,"Markov chains III: periodicity, mixing, absorption",probability
1274,Probability and Statistics,Corso,1884,Sample spaces and set theory,variables
1275,Probability and Statistics,Corso,1884,Conditional probabilities,variables
1276,Probability and Statistics,Corso,1884,Bayes'' formula and independent events,variables
1277,Probability and Statistics,Corso,1885,Introduction Random Signals Intuitive Notion of Probability Axiomatic Probability Joint and Conditional Probability,stochastic
1278,Probability and Statistics,Corso,1885,"Expectation, Averages and Characteristic Function Normal or Gaussian Random Variables Impulsive Probability Density Functions Multiple Random Variables",variables
1279,Probability and Statistics,Corso,1885,"Correlation, Covariance, and Orthogonality Sum of Independent Random Variables and Tendency Toward Normal Distribution Transformation of Random Variables",variables
