"id","contenthash","pathnamehash","contextid","component","filearea","itemid","filepath","filename","userid","filesize","mimetype","status","source","author","license","timecreated","timemodified","sortorder","referencefileid"
"5097","4cabcaea206e4452082fe9d714e4dfa6c5350f4f","c09cf96307558a9cb13271efe9e368264dfee12d","5","user","draft","924978423","/","slideshow1.png","2","303812","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:14:""slideshow1.png"";s:8:""original"";s:232:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUyaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czoxNDoic2xpZGVzaG93MS5wbmciO30="";}","Admin Admin","allrightsreserved","1560174365","1560174372","0",NULL
"5098","da39a3ee5e6b4b0d3255bfef95601890afd80709","8fc025ec19a44792a66ff63802f7226f11b31006","5","user","draft","924978423","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562574701","1562574701","0",NULL
"5099","5f47c85df2eb8af7031769469acf0e53e62475ca","6e1fb69682b53df6a266966652d219755213bd69","5","user","draft","331920737","/","demo.jpg","2","7905","image/jpeg","0","O:8:""stdClass"":2:{s:6:""source"";s:8:""demo.jpg"";s:8:""original"";s:224:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUxaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czo4OiJkZW1vLmpwZyI7fQ=="";}","Admin Admin","allrightsreserved","1560174332","1560174372","0",NULL
"5100","da39a3ee5e6b4b0d3255bfef95601890afd80709","a3c84d8fe3df72f87da142ec313a015e69f93cd2","5","user","draft","331920737","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562575967","1562575967","0",NULL
"5101","4cabcaea206e4452082fe9d714e4dfa6c5350f4f","46e685ae3e009c56c8a64560d6b93ff6fd7ea19b","5","user","draft","949469936","/","slideshow1.png","2","303812","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:14:""slideshow1.png"";s:8:""original"";s:232:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUyaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czoxNDoic2xpZGVzaG93MS5wbmciO30="";}","Admin Admin","allrightsreserved","1560174365","1560174372","0",NULL
"5102","da39a3ee5e6b4b0d3255bfef95601890afd80709","ff27e051acee5ad3458286b9f9b5bce5b71d2a2a","5","user","draft","949469936","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562575967","1562575967","0",NULL
"5103","5f47c85df2eb8af7031769469acf0e53e62475ca","6a5e2c30acbef3d2b3378fdab462027606fa6dc8","5","user","draft","101786390","/","demo.jpg","2","7905","image/jpeg","0","O:8:""stdClass"":2:{s:6:""source"";s:8:""demo.jpg"";s:8:""original"";s:224:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUxaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czo4OiJkZW1vLmpwZyI7fQ=="";}","Admin Admin","allrightsreserved","1560174332","1560174372","0",NULL
"5104","da39a3ee5e6b4b0d3255bfef95601890afd80709","585d40e3f67a0a33592306dc1769e5eb784d01b2","5","user","draft","101786390","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562579962","1562579962","0",NULL
"5105","4cabcaea206e4452082fe9d714e4dfa6c5350f4f","251f075a5a876beedf874917a4c05ff69a894f84","5","user","draft","335730725","/","slideshow1.png","2","303812","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:14:""slideshow1.png"";s:8:""original"";s:232:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUyaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czoxNDoic2xpZGVzaG93MS5wbmciO30="";}","Admin Admin","allrightsreserved","1560174365","1560174372","0",NULL
"5106","da39a3ee5e6b4b0d3255bfef95601890afd80709","0f18824f39da9b2f6ff492fc29d3da95f2c3b124","5","user","draft","335730725","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562579962","1562579962","0",NULL
"5107","97a0d62217362c7d575963c6c988726efc6bfd97","b2c4db216df8a865f1cb8bb98356b468c1b56130","5","user","draft","56670524","/","header.png","2","73915","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:10:""header.png"";s:8:""original"";s:216:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czo0OiJsb2dvIjtzOjg6ImZpbGVwYXRoIjtzOjE6Ii8iO3M6ODoiZmlsZW5hbWUiO3M6MTA6ImhlYWRlci5wbmciO30="";}","Admin Admin","allrightsreserved","1560176651","1560176945","0",NULL
"5108","da39a3ee5e6b4b0d3255bfef95601890afd80709","1673c130d273d248e440f14c45ff7756430d02a8","5","user","draft","56670524","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562580674","1562580674","0",NULL
"5109","5f47c85df2eb8af7031769469acf0e53e62475ca","e6ceb35f5e9742adce011ab824811b674fb574cc","5","user","draft","319868163","/","demo.jpg","2","7905","image/jpeg","0","O:8:""stdClass"":2:{s:6:""source"";s:8:""demo.jpg"";s:8:""original"";s:224:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUxaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czo4OiJkZW1vLmpwZyI7fQ=="";}","Admin Admin","allrightsreserved","1560174332","1560174372","0",NULL
"5110","da39a3ee5e6b4b0d3255bfef95601890afd80709","6f038ee8ae4db812addf536378f54c70f14fe180","5","user","draft","319868163","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562580933","1562580933","0",NULL
"5111","4cabcaea206e4452082fe9d714e4dfa6c5350f4f","3a7f90b02c2df1e8f573c65b3664abb52c16f9ec","5","user","draft","324112671","/","slideshow1.png","2","303812","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:14:""slideshow1.png"";s:8:""original"";s:232:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUyaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czoxNDoic2xpZGVzaG93MS5wbmciO30="";}","Admin Admin","allrightsreserved","1560174365","1560174372","0",NULL
"5112","da39a3ee5e6b4b0d3255bfef95601890afd80709","86f94413ce91dfb6eac6726a3de76ffd885a2071","5","user","draft","324112671","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562580934","1562580934","0",NULL
"5113","5f47c85df2eb8af7031769469acf0e53e62475ca","b20aa9ae1a6030aff6f041301c0fd5dcce4ce40f","5","user","draft","351180355","/","demo.jpg","2","7905","image/jpeg","0","O:8:""stdClass"":2:{s:6:""source"";s:8:""demo.jpg"";s:8:""original"";s:224:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUxaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czo4OiJkZW1vLmpwZyI7fQ=="";}","Admin Admin","allrightsreserved","1560174332","1560174372","0",NULL
"5114","da39a3ee5e6b4b0d3255bfef95601890afd80709","444a42979877e59a2ee0e50effa1442450d079b4","5","user","draft","351180355","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562580954","1562580954","0",NULL
"5115","4cabcaea206e4452082fe9d714e4dfa6c5350f4f","98023fc50cd7b58d571ae9b96b84dcb9968ef54e","5","user","draft","922136456","/","slideshow1.png","2","303812","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:14:""slideshow1.png"";s:8:""original"";s:232:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czoxMToic2xpZGUyaW1hZ2UiO3M6ODoiZmlsZXBhdGgiO3M6MToiLyI7czo4OiJmaWxlbmFtZSI7czoxNDoic2xpZGVzaG93MS5wbmciO30="";}","Admin Admin","allrightsreserved","1560174365","1560174372","0",NULL
"5116","da39a3ee5e6b4b0d3255bfef95601890afd80709","5126437be8a926e4b597f59fe0f810527bbae754","5","user","draft","922136456","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562580955","1562580955","0",NULL
"5117","97a0d62217362c7d575963c6c988726efc6bfd97","a74654513f09b7515b922188b56a53c868072366","5","user","draft","335962801","/","header.png","2","73915","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:10:""header.png"";s:8:""original"";s:216:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czo0OiJsb2dvIjtzOjg6ImZpbGVwYXRoIjtzOjE6Ii8iO3M6ODoiZmlsZW5hbWUiO3M6MTA6ImhlYWRlci5wbmciO30="";}","Admin Admin","allrightsreserved","1560176651","1560176945","0",NULL
"5118","da39a3ee5e6b4b0d3255bfef95601890afd80709","9c5485f87a48a575e1158f913810df76a1aa586a","5","user","draft","335962801","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562581179","1562581179","0",NULL
"5119","b6c8f726f34afdf0b5bc3720e982d7364d405263","d69fef2fafd531250e6fe3f92992a5fa5ac8fb74","5","user","draft","467384401","/","socialwhoteach.png","2","150436","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:10:""social.png"";s:8:""original"";s:228:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxNjQyO3M6OToiY29tcG9uZW50IjtzOjk6Im1vZF9sYWJlbCI7czo2OiJpdGVtaWQiO2k6MDtzOjg6ImZpbGVhcmVhIjtzOjU6ImludHJvIjtzOjg6ImZpbGVwYXRoIjtzOjE6Ii8iO3M6ODoiZmlsZW5hbWUiO3M6MTg6InNvY2lhbHdob3RlYWNoLnBuZyI7fQ=="";}","Admin Admin","allrightsreserved","1526636157","1526637063","0",NULL
"5120","da39a3ee5e6b4b0d3255bfef95601890afd80709","64d5ca3021fa946c7d40cfb92b412ad3050c5e4f","5","user","draft","467384401","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562581207","1562581207","0",NULL
"5121","b6c8f726f34afdf0b5bc3720e982d7364d405263","4f15c913014381b37dd51ba3fdb891d7aecf19f7","5","user","draft","175672919","/","socialwhoteach.png","2","150436","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:10:""social.png"";s:8:""original"";s:228:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxNjQyO3M6OToiY29tcG9uZW50IjtzOjk6Im1vZF9sYWJlbCI7czo2OiJpdGVtaWQiO2k6MDtzOjg6ImZpbGVhcmVhIjtzOjU6ImludHJvIjtzOjg6ImZpbGVwYXRoIjtzOjE6Ii8iO3M6ODoiZmlsZW5hbWUiO3M6MTg6InNvY2lhbHdob3RlYWNoLnBuZyI7fQ=="";}","Admin Admin","allrightsreserved","1526636157","1526637063","0",NULL
"5122","da39a3ee5e6b4b0d3255bfef95601890afd80709","f2e1bb8920ab57e1941f8a2c5f37f6fdc382ad4c","5","user","draft","175672919","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562581332","1562581332","0",NULL
"5123","2c00cd58dbb347c88f8bf2014edef550998441a0","2228e9c7fd12ba06f8406d92aae67378cb3cad33","3624","mod_label","intro","0","/","PROCESSO DI SVILUPPO SOFTWARE E OOP.pdf","2","13861106","application/pdf","0","01.pdf","Admin Admin","allrightsreserved","1526037949","1526038039","0",NULL
"5124","da39a3ee5e6b4b0d3255bfef95601890afd80709","3e08fd8c2e82aa6f3e4d1f90cf30e57bb1daa895","3624","mod_label","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1562601244","1562601244","0",NULL
"5125","0b6492f8db37f6865fe6d42bced11e7abcdcb9ed","92632e0d892bcdca22bf1428a8dd2b86e8a92c2a","5","user","draft","503542057","/","WT social.png","2","52536","image/png","0","O:8:""stdClass"":1:{s:6:""source"";s:13:""WT social.png"";}","Admin Admin","allrightsreserved","1563786081","1563786081","0",NULL
"5126","da39a3ee5e6b4b0d3255bfef95601890afd80709","ed8676c77beb674b44b395bf44b795658fdcfa73","5","user","draft","503542057","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563786081","1563786081","0",NULL
"5127","f8ddfeda51923b946cd711a6850f43dd1d5f7f49","fff022f23e68264a8f090fa23e1d3144a8f7f8e3","1","core","preview","0","/thumb/","0b6492f8db37f6865fe6d42bced11e7abcdcb9ed",NULL,"5288","image/png","0",NULL,NULL,NULL,"1563786082","1563786082","0",NULL
"5128","bcd6bfe526e794842010e860e2699e0e35e2835d","016bcec7b8a2b96b54787ae07440e21c09c584b2","5","user","draft","235485759","/","Files.zip","2","52414","application/zip","0",NULL,NULL,NULL,"1563786098","1563786098","0",NULL
"5129","da39a3ee5e6b4b0d3255bfef95601890afd80709","17850ad00b550d1781046c53f70a8862bdb8cb76","5","user","draft","235485759","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563786098","1563786098","0",NULL
"5130","0b6492f8db37f6865fe6d42bced11e7abcdcb9ed","30b9fb9c9e9c3dfdf6c1cf6d5c8a82ee8a6bbbaf","3630","block_html","content","0","/","WT social.png","2","52536","image/png","0","WT social.png","Admin Admin","allrightsreserved","1563786081","1563786272","0",NULL
"5131","da39a3ee5e6b4b0d3255bfef95601890afd80709","a835153bca1cd3367fa8aceffff227fa9b4a18d1","3630","block_html","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563786081","1565020027","0",NULL
"5132","0b6492f8db37f6865fe6d42bced11e7abcdcb9ed","5552284182bb2e6121d47400cd3be53e4ff6180c","5","user","draft","830826571","/","WT social.png","2","52536","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:13:""WT social.png"";s:8:""original"";s:224:""YTo2OntzOjk6ImNvbnRleHRpZCI7aTozNjMwO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjEzOiJXVCBzb2NpYWwucG5nIjt9"";}","Admin Admin","allrightsreserved","1563786081","1563786272","0",NULL
"5133","da39a3ee5e6b4b0d3255bfef95601890afd80709","53be4d36055974c31185e016bafa5b1d42f6f8eb","5","user","draft","830826571","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563786719","1563786719","0",NULL
"5134","cd0fe1ae56961bce828c46767d14e0579c0c45c4","cb8783e58f9cad84a18a15d6390063bd18ff86b2","5","user","draft","331484818","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5135","da39a3ee5e6b4b0d3255bfef95601890afd80709","0f8806090ef32a891b48cc91f7056c56f8909080","5","user","draft","331484818","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563786989","1563786989","0",NULL
"5136","cd0fe1ae56961bce828c46767d14e0579c0c45c4","e35b77e6be3e2a81db6083c8b0cb33c1f2bf1f93","5","user","draft","285637673","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5137","da39a3ee5e6b4b0d3255bfef95601890afd80709","c4140b6dfd13d477f95a691772a3c2e199115ba5","5","user","draft","285637673","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563787089","1563787089","0",NULL
"5138","cd0fe1ae56961bce828c46767d14e0579c0c45c4","c4b44a02bd727df443b99e85f57c096f71ea0ccf","5","user","draft","198516087","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5139","da39a3ee5e6b4b0d3255bfef95601890afd80709","da95abf88eb9ffc9c95efbe3de63a54b371e48e8","5","user","draft","198516087","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563789243","1563789243","0",NULL
"5140","cd0fe1ae56961bce828c46767d14e0579c0c45c4","23edd491d4cf276176bc6d4eaccffcdd16043910","5","user","draft","233904703","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5141","da39a3ee5e6b4b0d3255bfef95601890afd80709","bbcd1281368812c3e4bedf842247cb042083401a","5","user","draft","233904703","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563789565","1563789565","0",NULL
"5142","cd0fe1ae56961bce828c46767d14e0579c0c45c4","815005b4ae2e0f64b992963a050dc3cbfb46b509","5","user","draft","918768629","/","logo vettoriale Social thingum.png","2","16794","image/png","0","logo vettoriale Social thingum.png","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5143","da39a3ee5e6b4b0d3255bfef95601890afd80709","91b0455cb80787a6ab203e969964dcf553013d52","5","user","draft","918768629","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563789590","1563789565","0",NULL
"5144","cd0fe1ae56961bce828c46767d14e0579c0c45c4","09ccde80a8360ec276abf1f67cac14a2dea77d0a","5","user","draft","21766627","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5145","da39a3ee5e6b4b0d3255bfef95601890afd80709","9bc3bb697cf746981d13ae93d3083698e31c36d7","5","user","draft","21766627","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563789934","1563789934","0",NULL
"5146","cd0fe1ae56961bce828c46767d14e0579c0c45c4","9c04aadd6920c010e84796fdf94a566a68b6956b","5","user","draft","650163725","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5147","da39a3ee5e6b4b0d3255bfef95601890afd80709","afd2bdc6701caf825b5fb8e6ad7853ec07937380","5","user","draft","650163725","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563789962","1563789962","0",NULL
"5148","cd0fe1ae56961bce828c46767d14e0579c0c45c4","b3175d1fb2314b9cc414397d81999ee9e9051fbb","5","user","draft","760330420","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5149","da39a3ee5e6b4b0d3255bfef95601890afd80709","745545c44e7615b0d898baf57168848b2acfb1f3","5","user","draft","760330420","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563790125","1563790125","0",NULL
"5150","cd0fe1ae56961bce828c46767d14e0579c0c45c4","c919dddefb30602cd5ced19f2bda75c95e00681f","5","user","draft","355732797","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5151","da39a3ee5e6b4b0d3255bfef95601890afd80709","66f854863ba8e0c7657cc917deb255064960247c","5","user","draft","355732797","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563790147","1563790147","0",NULL
"5152","cd0fe1ae56961bce828c46767d14e0579c0c45c4","cf9d67a0c0d18b0557edec1fd895c4ba74ce9f68","5","user","draft","255502726","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
"5153","da39a3ee5e6b4b0d3255bfef95601890afd80709","5d77318a491506a295ff354d50e97ab0557d6409","5","user","draft","255502726","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1563790895","1563790895","0",NULL
"5154","cd0fe1ae56961bce828c46767d14e0579c0c45c4","21f3105401df5b4e95f44e90a6bee18109a63674","5","user","draft","592301003","/","logo vettoriale Social thingum.png","2","16794","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:34:""logo vettoriale Social thingum.png"";s:8:""original"";s:252:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxMDcxO3M6OToiY29tcG9uZW50IjtzOjEwOiJibG9ja19odG1sIjtzOjY6Iml0ZW1pZCI7aTowO3M6ODoiZmlsZWFyZWEiO3M6NzoiY29udGVudCI7czo4OiJmaWxlcGF0aCI7czoxOiIvIjtzOjg6ImZpbGVuYW1lIjtzOjM0OiJsb2dvIHZldHRvcmlhbGUgU29jaWFsIHRoaW5ndW0ucG5nIjt9"";}","Admin User","allrightsreserved","1507797974","1507798049","0",NULL
